"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"136","3A.wav",304,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"137","2B.wav",305,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"138","4C.wav",306,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"139","1A.wav",307,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"140","3B.wav",308,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"141","4B.wav",309,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"142","1C.wav",310,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"143","3B.wav",311,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"144","4B.wav",312,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"145","4A.wav",337,"R",0.157582132553,"3",NA,"","bi",2,"f006","1C","auditory"
"146","3B.wav",338,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"147","1C.wav",339,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"148","3A.wav",340,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"149","2C.wav",341,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"150","4B.wav",342,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"151","3A.wav",343,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"152","2A.wav",344,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"153","1B.wav",345,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"154","4A.wav",346,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"155","2A.wav",347,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"156","2B.wav",348,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"157","3C.wav",349,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"158","3C.wav",350,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"159","2A.wav",351,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"160","4B.wav",352,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"161","4C.wav",353,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"162","2C.wav",354,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"163","2B.wav",355,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"164","1A.wav",356,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"165","2C.wav",357,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"166","4C.wav",358,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"167","2B.wav",359,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"168","3B.wav",360,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"169","2A.wav",313,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"170","3A.wav",314,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"171","4A.wav",315,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"172","1B.wav",316,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"173","2B.wav",317,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"174","1C.wav",318,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"175","1C.wav",319,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"176","1B.wav",320,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"177","2C.wav",321,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"178","4A.wav",322,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"179","4B.wav",323,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"180","3C.wav",324,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"181","3B.wav",325,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"182","4C.wav",326,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"183","3C.wav",327,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"184","4C.wav",328,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"185","2B.wav",329,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"186","1A.wav",330,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"187","1A.wav",331,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"188","2C.wav",332,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"189","2A.wav",333,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"190","3A.wav",334,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"191","3B.wav",335,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"192","4B.wav",336,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"193","4B.wav",361,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"194","4A.wav",362,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"195","2B.wav",363,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"196","1A.wav",364,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"197","4C.wav",365,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"198","2A.wav",366,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"199","3C.wav",367,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"200","1B.wav",368,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"201","1B.wav",369,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"202","2C.wav",370,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"203","2A.wav",371,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"204","4B.wav",372,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"205","1C.wav",373,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"206","2B.wav",374,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"207","1C.wav",375,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"208","4A.wav",376,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"209","1A.wav",377,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"210","3A.wav",378,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"211","1B.wav",379,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"212","1A.wav",380,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"213","2C.wav",381,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"214","3B.wav",382,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"215","4C.wav",383,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"216","1C.wav",384,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"217","silence.wav",0,"B",0.108683315979,"3",NA,"","bi",2,"f006","1C","auditory"
"218","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"219","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"220","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"221","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"222","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"223","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"224","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"225","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"226","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"227","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"228","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"229","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"230","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"231","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"232","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"233","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"234","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"235","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"236","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"237","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"238","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"239","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"240","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"241","pi.wav",379,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"242","tu.wav",380,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"243","bi.wav",381,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"244","pi.wav",385,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"245","tu.wav",386,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"246","bi.wav",387,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"247","bu.wav",391,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"248","pa.wav",392,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"249","da.wav",393,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"250","ta.wav",394,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"251","ti.wav",395,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"252","du.wav",396,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"253","di.wav",397,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"254","ba.wav",398,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"255","pu.wav",399,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"256","pi.wav",400,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"257","tu.wav",401,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"258","bi.wav",402,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"259","ta.wav",403,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"260","ti.wav",404,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"261","du.wav",405,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"262","bu.wav",406,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"263","pa.wav",407,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"264","da.wav",408,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"265","di.wav",409,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"266","ba.wav",410,"S",NA,"",0.408673900878,"3","bi",2,"f006","1C","auditory"
"267","pu.wav",411,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"268","pi.wav",412,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"269","tu.wav",413,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"270","bi.wav",414,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"271","di.wav",415,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"272","ba.wav",416,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"273","pu.wav",417,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"274","bu.wav",418,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"275","pa.wav",419,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"276","da.wav",420,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"277","ta.wav",421,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"278","ti.wav",422,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"279","du.wav",423,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"280","bu.wav",424,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"281","pa.wav",425,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"282","da.wav",426,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"283","ta.wav",427,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"284","ti.wav",428,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"285","du.wav",429,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"286","di.wav",430,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"287","ba.wav",431,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"288","pu.wav",432,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"289","pi.wav",433,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"290","tu.wav",434,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"291","bi.wav",435,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"292","ta.wav",436,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"293","ti.wav",437,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"294","du.wav",438,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"295","pi.wav",439,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"296","tu.wav",440,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"297","bi.wav",441,"S",NA,"",0.300321109185,"3","bi",2,"f006","1C","auditory"
"298","bu.wav",442,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"299","pa.wav",443,"S",NA,"",0.241971631243,"3","bi",2,"f006","1C","auditory"
"300","da.wav",444,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"301","di.wav",445,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"302","ba.wav",446,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"303","pu.wav",447,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"304","pi.wav",448,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"305","tu.wav",449,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"306","bi.wav",450,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"307","bu.wav",451,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"308","pa.wav",452,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"309","da.wav",453,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"310","di.wav",454,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"311","ba.wav",455,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"312","pu.wav",456,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"313","ta.wav",457,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"314","ti.wav",458,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"315","du.wav",459,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"316","di.wav",460,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"317","ba.wav",461,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"318","pu.wav",462,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"319","pi.wav",463,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"320","tu.wav",464,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"321","bi.wav",465,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"322","ta.wav",466,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"323","ti.wav",467,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"324","du.wav",468,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"325","bu.wav",469,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"326","pa.wav",470,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"327","da.wav",471,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"328","ta.wav",472,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"329","ti.wav",473,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"330","du.wav",474,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"331","di.wav",475,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"332","ba.wav",476,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"333","pu.wav",477,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"334","bu.wav",478,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"335","pa.wav",479,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"336","da.wav",480,"S",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"337","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"338","silence.wav",0,"B",NA,"",0.425378175743,"3","bi",2,"f006","1C","auditory"
"339","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"340","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"341","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"342","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"343","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"344","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"345","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"346","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"347","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"348","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"349","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"350","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"351","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"352","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"353","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"354","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"355","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"356","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"357","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"358","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"359","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"360","silence.wav",0,"B",NA,"",NA,"None","bi",2,"f006","1C","auditory"
"361","2C.wav",385,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"362","1B.wav",386,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"363","3C.wav",387,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"364","2B.wav",388,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"365","3A.wav",389,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"366","2C.wav",390,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"367","3B.wav",391,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"368","3C.wav",392,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"369","2A.wav",393,"R",0.141939972586,"3",NA,"","bi",2,"f006","1C","auditory"
"370","3B.wav",394,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"371","4A.wav",395,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"372","3A.wav",396,"R",0.00870228838176,"3",NA,"","bi",2,"f006","1C","auditory"
"373","2B.wav",397,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"374","4A.wav",398,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"375","3C.wav",399,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"376","1C.wav",400,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"377","4C.wav",401,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"378","4B.wav",402,"R",0.0753441704437,"3",NA,"","bi",2,"f006","1C","auditory"
"379","3B.wav",403,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"380","4B.wav",404,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"381","2A.wav",405,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"382","3A.wav",406,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"383","1A.wav",407,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"384","4C.wav",408,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"385","1A.wav",409,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"386","4B.wav",410,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"387","1A.wav",411,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"388","4A.wav",412,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"389","2A.wav",413,"R",0.107577112154,"3",NA,"","bi",2,"f006","1C","auditory"
"390","4A.wav",414,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"391","1B.wav",415,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"392","2B.wav",416,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"393","1C.wav",417,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"394","1C.wav",418,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"395","4B.wav",419,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"396","2A.wav",420,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"397","3B.wav",421,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"398","1A.wav",422,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"399","2B.wav",423,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"400","3C.wav",424,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"401","4C.wav",425,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"402","3A.wav",426,"R",0.383707941684,"3",NA,"","bi",2,"f006","1C","auditory"
"403","2C.wav",427,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"404","1B.wav",428,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"405","4C.wav",429,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"406","2C.wav",430,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"407","1B.wav",431,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"408","1C.wav",432,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"409","3C.wav",433,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"410","3B.wav",434,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"411","2A.wav",435,"R",0.240798583021,"3",NA,"","bi",2,"f006","1C","auditory"
"412","3B.wav",436,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"413","1B.wav",437,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"414","2B.wav",438,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"415","3B.wav",439,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"416","4A.wav",440,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"417","2C.wav",441,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"418","3A.wav",442,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"419","1C.wav",443,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"420","3C.wav",444,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"421","2B.wav",445,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"422","2C.wav",446,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"423","3A.wav",447,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"424","2A.wav",448,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"425","3A.wav",449,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"426","1C.wav",450,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"427","4C.wav",451,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"428","1B.wav",452,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"429","1A.wav",453,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"430","3C.wav",454,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"431","4B.wav",455,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"432","1A.wav",456,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"433","2A.wav",457,"R",0.150397638849,"3",NA,"","bi",2,"f006","1C","auditory"
"434","1B.wav",458,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"435","4C.wav",459,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"436","1B.wav",460,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"437","3B.wav",461,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"438","4B.wav",462,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"439","2B.wav",463,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"440","4A.wav",464,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"441","4B.wav",465,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"442","2A.wav",466,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"443","4C.wav",467,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"444","4A.wav",468,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"445","1A.wav",469,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"446","4C.wav",470,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"447","3C.wav",471,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"448","1A.wav",472,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"449","4A.wav",473,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"450","4B.wav",474,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"451","2C.wav",475,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"452","1C.wav",476,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"453","2B.wav",477,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"454","2C.wav",478,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"455","1C.wav",479,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"456","3A.wav",480,"R",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"457","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"458","silence.wav",0,"B",0.0763630499132,"3",NA,"","bi",2,"f006","1C","auditory"
"459","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"460","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"461","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"462","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"463","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"464","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
"465","silence.wav",0,"B",NA,"None",NA,"","bi",2,"f006","1C","auditory"
