"","image","trialnum","condition","l_block_trial_key_resp.rt","l_block_trial_key_resp.keys","v_block_trial_key_resp.rt","v_block_trial_key_resp.keys","ltarget","Run","PartID","vtarget","expName"
"314","Alien7.bmp",254,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"315","Alien9.bmp",255,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"316","Alien10.bmp",256,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"317","Alien3.bmp",257,"R",NA,"",0.400274830114,"3","f_not_false",2,"f005",3,"visual"
"318","Alien11.bmp",258,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"319","Alien9.bmp",259,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"320","Alien6.bmp",260,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"321","Alien7.bmp",261,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"322","Alien1.bmp",262,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"323","Alien11.bmp",263,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"324","Alien5.bmp",264,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"325","Alien11.bmp",265,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"326","Alien6.bmp",266,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"327","Alien10.bmp",267,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"328","Alien4.bmp",268,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"329","Alien11.bmp",269,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"330","Alien6.bmp",270,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"331","Alien2.bmp",271,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"332","Alien12.bmp",272,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"333","Alien12.bmp",273,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"334","Alien4.bmp",274,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"335","Alien3.bmp",275,"R",NA,"",0.442016175191,"3","f_not_false",2,"f005",3,"visual"
"336","Alien9.bmp",276,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"337","Alien2.bmp",277,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"338","Alien8.bmp",278,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"339","Alien5.bmp",279,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"340","Alien4.bmp",280,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"341","Alien3.bmp",281,"R",NA,"",0.458654743503,"3","f_not_false",2,"f005",3,"visual"
"342","Alien1.bmp",282,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"343","Alien1.bmp",283,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"344","Alien7.bmp",284,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"345","Alien6.bmp",285,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"346","Alien5.bmp",286,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"347","Alien10.bmp",287,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"348","Alien5.bmp",288,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"349","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"350","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"351","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"352","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"353","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"354","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"355","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"356","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"357","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"358","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"359","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"360","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"361","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"362","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"363","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"364","",NA,"",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
